,date,state_id,dept_id,value
28952,2015-12-12,WI,FOODS_1,1151
28953,2015-12-13,WI,FOODS_1,1011
28954,2015-12-14,WI,FOODS_1,858
28955,2015-12-15,WI,FOODS_1,883
28956,2015-12-16,WI,FOODS_1,931
28957,2015-12-17,WI,FOODS_1,1057
28958,2015-12-18,WI,FOODS_1,1041
28959,2015-12-19,WI,FOODS_1,1251
28960,2015-12-20,WI,FOODS_1,1063
28961,2015-12-21,WI,FOODS_1,1143
28962,2015-12-22,WI,FOODS_1,1227
28963,2015-12-23,WI,FOODS_1,1260
28964,2015-12-24,WI,FOODS_1,1046
28965,2015-12-25,WI,FOODS_1,0
28966,2015-12-26,WI,FOODS_1,621
28967,2015-12-27,WI,FOODS_1,601
28968,2015-12-28,WI,FOODS_1,335
28969,2015-12-29,WI,FOODS_1,588
28970,2015-12-30,WI,FOODS_1,727
28971,2015-12-31,WI,FOODS_1,1057
28972,2016-01-01,WI,FOODS_1,780
28973,2016-01-02,WI,FOODS_1,988
28974,2016-01-03,WI,FOODS_1,863
28975,2016-01-04,WI,FOODS_1,741
28976,2016-01-05,WI,FOODS_1,763
28977,2016-01-06,WI,FOODS_1,791
28978,2016-01-07,WI,FOODS_1,743
28979,2016-01-08,WI,FOODS_1,834
28980,2016-01-09,WI,FOODS_1,1126
28981,2016-01-10,WI,FOODS_1,929
28982,2016-01-11,WI,FOODS_1,924
28983,2016-01-12,WI,FOODS_1,944
28984,2016-01-13,WI,FOODS_1,797
28985,2016-01-14,WI,FOODS_1,1012
28986,2016-01-15,WI,FOODS_1,1133
28987,2016-01-16,WI,FOODS_1,1284
28988,2016-01-17,WI,FOODS_1,929
28989,2016-01-18,WI,FOODS_1,709
28990,2016-01-19,WI,FOODS_1,948
28991,2016-01-20,WI,FOODS_1,885
28992,2016-01-21,WI,FOODS_1,724
28993,2016-01-22,WI,FOODS_1,973
28994,2016-01-23,WI,FOODS_1,1305
28995,2016-01-24,WI,FOODS_1,1112
28996,2016-01-25,WI,FOODS_1,723
28997,2016-01-26,WI,FOODS_1,805
28998,2016-01-27,WI,FOODS_1,798
28999,2016-01-28,WI,FOODS_1,867
29000,2016-01-29,WI,FOODS_1,1000
29001,2016-01-30,WI,FOODS_1,1243
29002,2016-01-31,WI,FOODS_1,909
29003,2016-02-01,WI,FOODS_1,786
29004,2016-02-02,WI,FOODS_1,755
29005,2016-02-03,WI,FOODS_1,809
29006,2016-02-04,WI,FOODS_1,601
29007,2016-02-05,WI,FOODS_1,720
29008,2016-02-06,WI,FOODS_1,1190
29009,2016-02-07,WI,FOODS_1,922
29010,2016-02-08,WI,FOODS_1,711
29011,2016-02-09,WI,FOODS_1,953
29012,2016-02-10,WI,FOODS_1,927
29013,2016-02-11,WI,FOODS_1,1320
29014,2016-02-12,WI,FOODS_1,1201
29015,2016-02-13,WI,FOODS_1,1416
29016,2016-02-14,WI,FOODS_1,1203
29017,2016-02-15,WI,FOODS_1,915
29018,2016-02-16,WI,FOODS_1,797
29019,2016-02-17,WI,FOODS_1,788
29020,2016-02-18,WI,FOODS_1,686
29021,2016-02-19,WI,FOODS_1,886
29022,2016-02-20,WI,FOODS_1,1034
29023,2016-02-21,WI,FOODS_1,811
29024,2016-02-22,WI,FOODS_1,769
29025,2016-02-23,WI,FOODS_1,763
29026,2016-02-24,WI,FOODS_1,716
29027,2016-02-25,WI,FOODS_1,736
29028,2016-02-26,WI,FOODS_1,936
29029,2016-02-27,WI,FOODS_1,1045
29030,2016-02-28,WI,FOODS_1,1010
29031,2016-02-29,WI,FOODS_1,800
29032,2016-03-01,WI,FOODS_1,776
29033,2016-03-02,WI,FOODS_1,843
29034,2016-03-03,WI,FOODS_1,986
29035,2016-03-04,WI,FOODS_1,1127
29036,2016-03-05,WI,FOODS_1,1246
29037,2016-03-06,WI,FOODS_1,1233
29038,2016-03-07,WI,FOODS_1,874
29039,2016-03-08,WI,FOODS_1,864
29040,2016-03-09,WI,FOODS_1,870
29041,2016-03-10,WI,FOODS_1,811
29042,2016-03-11,WI,FOODS_1,876
29043,2016-03-12,WI,FOODS_1,1193
29044,2016-03-13,WI,FOODS_1,1157
29045,2016-03-14,WI,FOODS_1,924
29046,2016-03-15,WI,FOODS_1,874
29047,2016-03-16,WI,FOODS_1,802
29048,2016-03-17,WI,FOODS_1,718
29049,2016-03-18,WI,FOODS_1,874
29050,2016-03-19,WI,FOODS_1,1124
29051,2016-03-20,WI,FOODS_1,1001
29052,2016-03-21,WI,FOODS_1,835
29053,2016-03-22,WI,FOODS_1,888
29054,2016-03-23,WI,FOODS_1,804
29055,2016-03-24,WI,FOODS_1,784
29056,2016-03-25,WI,FOODS_1,1443
29057,2016-03-26,WI,FOODS_1,1634
29058,2016-03-27,WI,FOODS_1,1077
29059,2016-03-28,WI,FOODS_1,578
29060,2016-03-29,WI,FOODS_1,777
29061,2016-03-30,WI,FOODS_1,686
29062,2016-03-31,WI,FOODS_1,637
29063,2016-04-01,WI,FOODS_1,1003
29064,2016-04-02,WI,FOODS_1,1249
29065,2016-04-03,WI,FOODS_1,1087
29066,2016-04-04,WI,FOODS_1,759
29067,2016-04-05,WI,FOODS_1,906
29068,2016-04-06,WI,FOODS_1,828
29069,2016-04-07,WI,FOODS_1,839
29070,2016-04-08,WI,FOODS_1,1036
29071,2016-04-09,WI,FOODS_1,1350
29072,2016-04-10,WI,FOODS_1,1002
29073,2016-04-11,WI,FOODS_1,916
29074,2016-04-12,WI,FOODS_1,1026
29075,2016-04-13,WI,FOODS_1,800
29076,2016-04-14,WI,FOODS_1,751
29077,2016-04-15,WI,FOODS_1,930
29078,2016-04-16,WI,FOODS_1,1165
29079,2016-04-17,WI,FOODS_1,893
29080,2016-04-18,WI,FOODS_1,746
29081,2016-04-19,WI,FOODS_1,812
29082,2016-04-20,WI,FOODS_1,797
29083,2016-04-21,WI,FOODS_1,835
29084,2016-04-22,WI,FOODS_1,1000
29085,2016-04-23,WI,FOODS_1,1162
29086,2016-04-24,WI,FOODS_1,1006
29087,2016-04-25,WI,FOODS_1,771
29088,2016-04-26,WI,FOODS_1,902
29089,2016-04-27,WI,FOODS_1,744
29090,2016-04-28,WI,FOODS_1,992
29091,2016-04-29,WI,FOODS_1,1330
29092,2016-04-30,WI,FOODS_1,1509
29093,2016-05-01,WI,FOODS_1,1407
29094,2016-05-02,WI,FOODS_1,1122
29095,2016-05-03,WI,FOODS_1,1360
29096,2016-05-04,WI,FOODS_1,1231
29097,2016-05-05,WI,FOODS_1,1200
29098,2016-05-06,WI,FOODS_1,1226
29099,2016-05-07,WI,FOODS_1,1606
29100,2016-05-08,WI,FOODS_1,1238
29101,2016-05-09,WI,FOODS_1,1183
29102,2016-05-10,WI,FOODS_1,1118
29103,2016-05-11,WI,FOODS_1,1201
29104,2016-05-12,WI,FOODS_1,1129
29105,2016-05-13,WI,FOODS_1,1177
29106,2016-05-14,WI,FOODS_1,1479
29107,2016-05-15,WI,FOODS_1,1380
29108,2016-05-16,WI,FOODS_1,1032
29109,2016-05-17,WI,FOODS_1,1006
29110,2016-05-18,WI,FOODS_1,950
29111,2016-05-19,WI,FOODS_1,1048
29112,2016-05-20,WI,FOODS_1,1106
29113,2016-05-21,WI,FOODS_1,1120
29114,2016-05-22,WI,FOODS_1,1028
29115,2011-01-29,WI,FOODS_2,846
29116,2011-01-30,WI,FOODS_2,796
29117,2011-01-31,WI,FOODS_2,851
29118,2011-02-01,WI,FOODS_2,838
29119,2011-02-02,WI,FOODS_2,487
29120,2011-02-03,WI,FOODS_2,1122
29121,2011-02-04,WI,FOODS_2,878
29122,2011-02-05,WI,FOODS_2,1103
29123,2011-02-06,WI,FOODS_2,1065
29124,2011-02-07,WI,FOODS_2,786
29125,2011-02-08,WI,FOODS_2,678
29126,2011-02-09,WI,FOODS_2,968
29127,2011-02-10,WI,FOODS_2,903
29128,2011-02-11,WI,FOODS_2,1064
29129,2011-02-12,WI,FOODS_2,1401
29130,2011-02-13,WI,FOODS_2,1165
29131,2011-02-14,WI,FOODS_2,801
29132,2011-02-15,WI,FOODS_2,1243
29133,2011-02-16,WI,FOODS_2,961
29134,2011-02-17,WI,FOODS_2,789
29135,2011-02-18,WI,FOODS_2,749
29136,2011-02-19,WI,FOODS_2,839
29137,2011-02-20,WI,FOODS_2,807
29138,2011-02-21,WI,FOODS_2,593
29139,2011-02-22,WI,FOODS_2,622
29140,2011-02-23,WI,FOODS_2,661
29141,2011-02-24,WI,FOODS_2,566
29142,2011-02-25,WI,FOODS_2,610
29143,2011-02-26,WI,FOODS_2,782
29144,2011-02-27,WI,FOODS_2,892
29145,2011-02-28,WI,FOODS_2,639
29146,2011-03-01,WI,FOODS_2,703
29147,2011-03-02,WI,FOODS_2,919
29148,2011-03-03,WI,FOODS_2,973
29149,2011-03-04,WI,FOODS_2,797
29150,2011-03-05,WI,FOODS_2,1008
29151,2011-03-06,WI,FOODS_2,1191
29152,2011-03-07,WI,FOODS_2,670
29153,2011-03-08,WI,FOODS_2,812
29154,2011-03-09,WI,FOODS_2,797
29155,2011-03-10,WI,FOODS_2,706
29156,2011-03-11,WI,FOODS_2,836
29157,2011-03-12,WI,FOODS_2,1063
29158,2011-03-13,WI,FOODS_2,940
29159,2011-03-14,WI,FOODS_2,978
29160,2011-03-15,WI,FOODS_2,1014
29161,2011-03-16,WI,FOODS_2,729
29162,2011-03-17,WI,FOODS_2,584
29163,2011-03-18,WI,FOODS_2,676
29164,2011-03-19,WI,FOODS_2,763
29165,2011-03-20,WI,FOODS_2,695
29166,2011-03-21,WI,FOODS_2,642
29167,2011-03-22,WI,FOODS_2,586
29168,2011-03-23,WI,FOODS_2,528
29169,2011-03-24,WI,FOODS_2,482
29170,2011-03-25,WI,FOODS_2,516
29171,2011-03-26,WI,FOODS_2,719
29172,2011-03-27,WI,FOODS_2,667
29173,2011-03-28,WI,FOODS_2,632
29174,2011-03-29,WI,FOODS_2,577
29175,2011-03-30,WI,FOODS_2,441
29176,2011-03-31,WI,FOODS_2,490
29177,2011-04-01,WI,FOODS_2,666
29178,2011-04-02,WI,FOODS_2,1029
29179,2011-04-03,WI,FOODS_2,991
29180,2011-04-04,WI,FOODS_2,720
29181,2011-04-05,WI,FOODS_2,750
29182,2011-04-06,WI,FOODS_2,813
29183,2011-04-07,WI,FOODS_2,624
29184,2011-04-08,WI,FOODS_2,858
29185,2011-04-09,WI,FOODS_2,1085
29186,2011-04-10,WI,FOODS_2,659
29187,2011-04-11,WI,FOODS_2,812
29188,2011-04-12,WI,FOODS_2,941
29189,2011-04-13,WI,FOODS_2,636
29190,2011-04-14,WI,FOODS_2,843
29191,2011-04-15,WI,FOODS_2,828
29192,2011-04-16,WI,FOODS_2,959
29193,2011-04-17,WI,FOODS_2,787
29194,2011-04-18,WI,FOODS_2,640
29195,2011-04-19,WI,FOODS_2,553
29196,2011-04-20,WI,FOODS_2,611
29197,2011-04-21,WI,FOODS_2,611
29198,2011-04-22,WI,FOODS_2,662
29199,2011-04-23,WI,FOODS_2,717
29200,2011-04-24,WI,FOODS_2,413
29201,2011-04-25,WI,FOODS_2,493
29202,2011-04-26,WI,FOODS_2,414
29203,2011-04-27,WI,FOODS_2,569
29204,2011-04-28,WI,FOODS_2,493
29205,2011-04-29,WI,FOODS_2,635
29206,2011-04-30,WI,FOODS_2,599
29207,2011-05-01,WI,FOODS_2,604
29208,2011-05-02,WI,FOODS_2,727
29209,2011-05-03,WI,FOODS_2,837
29210,2011-05-04,WI,FOODS_2,680
29211,2011-05-05,WI,FOODS_2,706
29212,2011-05-06,WI,FOODS_2,719
29213,2011-05-07,WI,FOODS_2,793
29214,2011-05-08,WI,FOODS_2,529
29215,2011-05-09,WI,FOODS_2,1003
29216,2011-05-10,WI,FOODS_2,646
29217,2011-05-11,WI,FOODS_2,771
29218,2011-05-12,WI,FOODS_2,872
29219,2011-05-13,WI,FOODS_2,697
29220,2011-05-14,WI,FOODS_2,898
29221,2011-05-15,WI,FOODS_2,1197
29222,2011-05-16,WI,FOODS_2,798
29223,2011-05-17,WI,FOODS_2,614
29224,2011-05-18,WI,FOODS_2,544
29225,2011-05-19,WI,FOODS_2,574
29226,2011-05-20,WI,FOODS_2,553
29227,2011-05-21,WI,FOODS_2,707
29228,2011-05-22,WI,FOODS_2,497
29229,2011-05-23,WI,FOODS_2,502
29230,2011-05-24,WI,FOODS_2,538
29231,2011-05-25,WI,FOODS_2,482
29232,2011-05-26,WI,FOODS_2,504
29233,2011-05-27,WI,FOODS_2,503
29234,2011-05-28,WI,FOODS_2,557
29235,2011-05-29,WI,FOODS_2,530
29236,2011-05-30,WI,FOODS_2,319
29237,2011-05-31,WI,FOODS_2,456
29238,2011-06-01,WI,FOODS_2,483
29239,2011-06-02,WI,FOODS_2,834
29240,2011-06-03,WI,FOODS_2,764
29241,2011-06-04,WI,FOODS_2,702
29242,2011-06-05,WI,FOODS_2,1070
29243,2011-06-06,WI,FOODS_2,855
29244,2011-06-07,WI,FOODS_2,673
29245,2011-06-08,WI,FOODS_2,837
29246,2011-06-09,WI,FOODS_2,854
29247,2011-06-10,WI,FOODS_2,693
29248,2011-06-11,WI,FOODS_2,1077
29249,2011-06-12,WI,FOODS_2,1034
29250,2011-06-13,WI,FOODS_2,836
29251,2011-06-14,WI,FOODS_2,998
29252,2011-06-15,WI,FOODS_2,986
29253,2011-06-16,WI,FOODS_2,708
29254,2011-06-17,WI,FOODS_2,644
29255,2011-06-18,WI,FOODS_2,709
29256,2011-06-19,WI,FOODS_2,592
29257,2011-06-20,WI,FOODS_2,624
29258,2011-06-21,WI,FOODS_2,559
29259,2011-06-22,WI,FOODS_2,662
29260,2011-06-23,WI,FOODS_2,541
29261,2011-06-24,WI,FOODS_2,576
29262,2011-06-25,WI,FOODS_2,609
29263,2011-06-26,WI,FOODS_2,536
29264,2011-06-27,WI,FOODS_2,580
29265,2011-06-28,WI,FOODS_2,527
29266,2011-06-29,WI,FOODS_2,453
29267,2011-06-30,WI,FOODS_2,552
29268,2011-07-01,WI,FOODS_2,623
29269,2011-07-02,WI,FOODS_2,700
29270,2011-07-03,WI,FOODS_2,626
29271,2011-07-04,WI,FOODS_2,380
29272,2011-07-05,WI,FOODS_2,732
29273,2011-07-06,WI,FOODS_2,959
29274,2011-07-07,WI,FOODS_2,727
29275,2011-07-08,WI,FOODS_2,769
29276,2011-07-09,WI,FOODS_2,920
29277,2011-07-10,WI,FOODS_2,744
29278,2011-07-11,WI,FOODS_2,994
29279,2011-07-12,WI,FOODS_2,1062
29280,2011-07-13,WI,FOODS_2,716
29281,2011-07-14,WI,FOODS_2,721
29282,2011-07-15,WI,FOODS_2,875
29283,2011-07-16,WI,FOODS_2,877
29284,2011-07-17,WI,FOODS_2,778
29285,2011-07-18,WI,FOODS_2,691
29286,2011-07-19,WI,FOODS_2,652
29287,2011-07-20,WI,FOODS_2,467
29288,2011-07-21,WI,FOODS_2,505
29289,2011-07-22,WI,FOODS_2,619
29290,2011-07-23,WI,FOODS_2,622
29291,2011-07-24,WI,FOODS_2,603
29292,2011-07-25,WI,FOODS_2,504
29293,2011-07-26,WI,FOODS_2,521
29294,2011-07-27,WI,FOODS_2,487
29295,2011-07-28,WI,FOODS_2,475
29296,2011-07-29,WI,FOODS_2,505
29297,2011-07-30,WI,FOODS_2,604
29298,2011-07-31,WI,FOODS_2,601
29299,2011-08-01,WI,FOODS_2,572
29300,2011-08-02,WI,FOODS_2,856
29301,2011-08-03,WI,FOODS_2,970
29302,2011-08-04,WI,FOODS_2,713
29303,2011-08-05,WI,FOODS_2,775
29304,2011-08-06,WI,FOODS_2,935
29305,2011-08-07,WI,FOODS_2,751
29306,2011-08-08,WI,FOODS_2,893
29307,2011-08-09,WI,FOODS_2,1070
29308,2011-08-10,WI,FOODS_2,776
29309,2011-08-11,WI,FOODS_2,912
29310,2011-08-12,WI,FOODS_2,943
29311,2011-08-13,WI,FOODS_2,841
29312,2011-08-14,WI,FOODS_2,1013
29313,2011-08-15,WI,FOODS_2,1051
29314,2011-08-16,WI,FOODS_2,745
29315,2011-08-17,WI,FOODS_2,614
29316,2011-08-18,WI,FOODS_2,544
29317,2011-08-19,WI,FOODS_2,691
29318,2011-08-20,WI,FOODS_2,638
29319,2011-08-21,WI,FOODS_2,609
29320,2011-08-22,WI,FOODS_2,648
29321,2011-08-23,WI,FOODS_2,556
29322,2011-08-24,WI,FOODS_2,580
29323,2011-08-25,WI,FOODS_2,537
29324,2011-08-26,WI,FOODS_2,490
29325,2011-08-27,WI,FOODS_2,568
29326,2011-08-28,WI,FOODS_2,582
29327,2011-08-29,WI,FOODS_2,440
29328,2011-08-30,WI,FOODS_2,398
29329,2011-08-31,WI,FOODS_2,423
29330,2011-09-01,WI,FOODS_2,534
29331,2011-09-02,WI,FOODS_2,715
29332,2011-09-03,WI,FOODS_2,977
29333,2011-09-04,WI,FOODS_2,729
29334,2011-09-05,WI,FOODS_2,884
29335,2011-09-06,WI,FOODS_2,994
29336,2011-09-07,WI,FOODS_2,656
29337,2011-09-08,WI,FOODS_2,878
29338,2011-09-09,WI,FOODS_2,962
29339,2011-09-10,WI,FOODS_2,874
29340,2011-09-11,WI,FOODS_2,1012
29341,2011-09-12,WI,FOODS_2,994
29342,2011-09-13,WI,FOODS_2,796
29343,2011-09-14,WI,FOODS_2,999
29344,2011-09-15,WI,FOODS_2,1197
29345,2011-09-16,WI,FOODS_2,924
29346,2011-09-17,WI,FOODS_2,1033
29347,2011-09-18,WI,FOODS_2,816
29348,2011-09-19,WI,FOODS_2,659
29349,2011-09-20,WI,FOODS_2,591
29350,2011-09-21,WI,FOODS_2,567
29351,2011-09-22,WI,FOODS_2,585
29352,2011-09-23,WI,FOODS_2,556
29353,2011-09-24,WI,FOODS_2,710
29354,2011-09-25,WI,FOODS_2,723
29355,2011-09-26,WI,FOODS_2,546
29356,2011-09-27,WI,FOODS_2,468
29357,2011-09-28,WI,FOODS_2,556
29358,2011-09-29,WI,FOODS_2,524
29359,2011-09-30,WI,FOODS_2,727
29360,2011-10-01,WI,FOODS_2,757
29361,2011-10-02,WI,FOODS_2,1050
29362,2011-10-03,WI,FOODS_2,1122
29363,2011-10-04,WI,FOODS_2,652
29364,2011-10-05,WI,FOODS_2,876
29365,2011-10-06,WI,FOODS_2,1016
29366,2011-10-07,WI,FOODS_2,634
29367,2011-10-08,WI,FOODS_2,968
29368,2011-10-09,WI,FOODS_2,1070
29369,2011-10-10,WI,FOODS_2,658
29370,2011-10-11,WI,FOODS_2,777
29371,2011-10-12,WI,FOODS_2,917
29372,2011-10-13,WI,FOODS_2,700
29373,2011-10-14,WI,FOODS_2,892
29374,2011-10-15,WI,FOODS_2,1266
29375,2011-10-16,WI,FOODS_2,818
29376,2011-10-17,WI,FOODS_2,808
29377,2011-10-18,WI,FOODS_2,706
29378,2011-10-19,WI,FOODS_2,534
29379,2011-10-20,WI,FOODS_2,580
29380,2011-10-21,WI,FOODS_2,496
29381,2011-10-22,WI,FOODS_2,673
29382,2011-10-23,WI,FOODS_2,685
29383,2011-10-24,WI,FOODS_2,564
29384,2011-10-25,WI,FOODS_2,548
29385,2011-10-26,WI,FOODS_2,503
29386,2011-10-27,WI,FOODS_2,505
29387,2011-10-28,WI,FOODS_2,613
29388,2011-10-29,WI,FOODS_2,694
29389,2011-10-30,WI,FOODS_2,516
29390,2011-10-31,WI,FOODS_2,446
29391,2011-11-01,WI,FOODS_2,596
29392,2011-11-02,WI,FOODS_2,726
29393,2011-11-03,WI,FOODS_2,1022
29394,2011-11-04,WI,FOODS_2,727
29395,2011-11-05,WI,FOODS_2,1042
29396,2011-11-06,WI,FOODS_2,1047
29397,2011-11-07,WI,FOODS_2,622
29398,2011-11-08,WI,FOODS_2,939
29399,2011-11-09,WI,FOODS_2,1023
29400,2011-11-10,WI,FOODS_2,774
29401,2011-11-11,WI,FOODS_2,942
29402,2011-11-12,WI,FOODS_2,1189
29403,2011-11-13,WI,FOODS_2,988
29404,2011-11-14,WI,FOODS_2,848
29405,2011-11-15,WI,FOODS_2,1218
29406,2011-11-16,WI,FOODS_2,742
29407,2011-11-17,WI,FOODS_2,723
29408,2011-11-18,WI,FOODS_2,616
29409,2011-11-19,WI,FOODS_2,829
29410,2011-11-20,WI,FOODS_2,787
29411,2011-11-21,WI,FOODS_2,504
29412,2011-11-22,WI,FOODS_2,542
29413,2011-11-23,WI,FOODS_2,540
29414,2011-11-24,WI,FOODS_2,205
29415,2011-11-25,WI,FOODS_2,350
29416,2011-11-26,WI,FOODS_2,513
29417,2011-11-27,WI,FOODS_2,586
29418,2011-11-28,WI,FOODS_2,471
29419,2011-11-29,WI,FOODS_2,483
29420,2011-11-30,WI,FOODS_2,452
29421,2011-12-01,WI,FOODS_2,530
29422,2011-12-02,WI,FOODS_2,899
29423,2011-12-03,WI,FOODS_2,1050
29424,2011-12-04,WI,FOODS_2,897
29425,2011-12-05,WI,FOODS_2,975
29426,2011-12-06,WI,FOODS_2,976
29427,2011-12-07,WI,FOODS_2,732
29428,2011-12-08,WI,FOODS_2,904
29429,2011-12-09,WI,FOODS_2,971
29430,2011-12-10,WI,FOODS_2,1073
29431,2011-12-11,WI,FOODS_2,1192
29432,2011-12-12,WI,FOODS_2,956
29433,2011-12-13,WI,FOODS_2,749
29434,2011-12-14,WI,FOODS_2,899
29435,2011-12-15,WI,FOODS_2,1140
29436,2011-12-16,WI,FOODS_2,806
29437,2011-12-17,WI,FOODS_2,863
29438,2011-12-18,WI,FOODS_2,767
29439,2011-12-19,WI,FOODS_2,625
29440,2011-12-20,WI,FOODS_2,678
29441,2011-12-21,WI,FOODS_2,589
29442,2011-12-22,WI,FOODS_2,622
29443,2011-12-23,WI,FOODS_2,708
29444,2011-12-24,WI,FOODS_2,627
29445,2011-12-25,WI,FOODS_2,0
29446,2011-12-26,WI,FOODS_2,601
29447,2011-12-27,WI,FOODS_2,593
29448,2011-12-28,WI,FOODS_2,646
29449,2011-12-29,WI,FOODS_2,542
29450,2011-12-30,WI,FOODS_2,833
29451,2011-12-31,WI,FOODS_2,776
29452,2012-01-01,WI,FOODS_2,406
29453,2012-01-02,WI,FOODS_2,1102
29454,2012-01-03,WI,FOODS_2,1130
29455,2012-01-04,WI,FOODS_2,785
29456,2012-01-05,WI,FOODS_2,1014
29457,2012-01-06,WI,FOODS_2,1017
29458,2012-01-07,WI,FOODS_2,979
29459,2012-01-08,WI,FOODS_2,1290
29460,2012-01-09,WI,FOODS_2,1050
29461,2012-01-10,WI,FOODS_2,847
29462,2012-01-11,WI,FOODS_2,1266
29463,2012-01-12,WI,FOODS_2,1017
29464,2012-01-13,WI,FOODS_2,848
29465,2012-01-14,WI,FOODS_2,1451
29466,2012-01-15,WI,FOODS_2,1231
29467,2012-01-16,WI,FOODS_2,907
29468,2012-01-17,WI,FOODS_2,682
29469,2012-01-18,WI,FOODS_2,905
29470,2012-01-19,WI,FOODS_2,772
29471,2012-01-20,WI,FOODS_2,780
29472,2012-01-21,WI,FOODS_2,1076
29473,2012-01-22,WI,FOODS_2,882
29474,2012-01-23,WI,FOODS_2,715
29475,2012-01-24,WI,FOODS_2,656
29476,2012-01-25,WI,FOODS_2,594
29477,2012-01-26,WI,FOODS_2,567
29478,2012-01-27,WI,FOODS_2,669
29479,2012-01-28,WI,FOODS_2,850
29480,2012-01-29,WI,FOODS_2,801
29481,2012-01-30,WI,FOODS_2,585
29482,2012-01-31,WI,FOODS_2,579
29483,2012-02-01,WI,FOODS_2,721
29484,2012-02-02,WI,FOODS_2,1056
29485,2012-02-03,WI,FOODS_2,1227
29486,2012-02-04,WI,FOODS_2,1095
29487,2012-02-05,WI,FOODS_2,1242
29488,2012-02-06,WI,FOODS_2,1147
29489,2012-02-07,WI,FOODS_2,735
29490,2012-02-08,WI,FOODS_2,1069
29491,2012-02-09,WI,FOODS_2,1097
29492,2012-02-10,WI,FOODS_2,721
29493,2012-02-11,WI,FOODS_2,1199
29494,2012-02-12,WI,FOODS_2,1518
29495,2012-02-13,WI,FOODS_2,820
29496,2012-02-14,WI,FOODS_2,688
29497,2012-02-15,WI,FOODS_2,1023
29498,2012-02-16,WI,FOODS_2,759
29499,2012-02-17,WI,FOODS_2,733
29500,2012-02-18,WI,FOODS_2,798
29501,2012-02-19,WI,FOODS_2,829
29502,2012-02-20,WI,FOODS_2,587
29503,2012-02-21,WI,FOODS_2,486
29504,2012-02-22,WI,FOODS_2,430
29505,2012-02-23,WI,FOODS_2,509
29506,2012-02-24,WI,FOODS_2,508
29507,2012-02-25,WI,FOODS_2,766
29508,2012-02-26,WI,FOODS_2,638
29509,2012-02-27,WI,FOODS_2,530
29510,2012-02-28,WI,FOODS_2,534
29511,2012-02-29,WI,FOODS_2,518
29512,2012-03-01,WI,FOODS_2,545
29513,2012-03-02,WI,FOODS_2,806
29514,2012-03-03,WI,FOODS_2,1016
29515,2012-03-04,WI,FOODS_2,884
29516,2012-03-05,WI,FOODS_2,902
29517,2012-03-06,WI,FOODS_2,921
29518,2012-03-07,WI,FOODS_2,574
29519,2012-03-08,WI,FOODS_2,809
29520,2012-03-09,WI,FOODS_2,907
29521,2012-03-10,WI,FOODS_2,825
29522,2012-03-11,WI,FOODS_2,847
29523,2012-03-12,WI,FOODS_2,769
29524,2012-03-13,WI,FOODS_2,590
29525,2012-03-14,WI,FOODS_2,696
29526,2012-03-15,WI,FOODS_2,769
29527,2012-03-16,WI,FOODS_2,676
29528,2012-03-17,WI,FOODS_2,565
29529,2012-03-18,WI,FOODS_2,620
29530,2012-03-19,WI,FOODS_2,589
29531,2012-03-20,WI,FOODS_2,433
29532,2012-03-21,WI,FOODS_2,481
29533,2012-03-22,WI,FOODS_2,369
29534,2012-03-23,WI,FOODS_2,484
29535,2012-03-24,WI,FOODS_2,545
29536,2012-03-25,WI,FOODS_2,531
29537,2012-03-26,WI,FOODS_2,414
29538,2012-03-27,WI,FOODS_2,402
29539,2012-03-28,WI,FOODS_2,424
29540,2012-03-29,WI,FOODS_2,421
29541,2012-03-30,WI,FOODS_2,455
29542,2012-03-31,WI,FOODS_2,620
29543,2012-04-01,WI,FOODS_2,514
29544,2012-04-02,WI,FOODS_2,772
29545,2012-04-03,WI,FOODS_2,797
29546,2012-04-04,WI,FOODS_2,573
29547,2012-04-05,WI,FOODS_2,709
29548,2012-04-06,WI,FOODS_2,826
29549,2012-04-07,WI,FOODS_2,702
29550,2012-04-08,WI,FOODS_2,514
29551,2012-04-09,WI,FOODS_2,877
29552,2012-04-10,WI,FOODS_2,637
29553,2012-04-11,WI,FOODS_2,786
29554,2012-04-12,WI,FOODS_2,906
29555,2012-04-13,WI,FOODS_2,564
29556,2012-04-14,WI,FOODS_2,811
29557,2012-04-15,WI,FOODS_2,767
29558,2012-04-16,WI,FOODS_2,571
29559,2012-04-17,WI,FOODS_2,488
29560,2012-04-18,WI,FOODS_2,402
29561,2012-04-19,WI,FOODS_2,332
29562,2012-04-20,WI,FOODS_2,395
29563,2012-04-21,WI,FOODS_2,564
29564,2012-04-22,WI,FOODS_2,430
29565,2012-04-23,WI,FOODS_2,364
29566,2012-04-24,WI,FOODS_2,340
29567,2012-04-25,WI,FOODS_2,376
29568,2012-04-26,WI,FOODS_2,334
29569,2012-04-27,WI,FOODS_2,393
29570,2012-04-28,WI,FOODS_2,447
29571,2012-04-29,WI,FOODS_2,460
29572,2012-04-30,WI,FOODS_2,345
29573,2012-05-01,WI,FOODS_2,451
29574,2012-05-02,WI,FOODS_2,561
29575,2012-05-03,WI,FOODS_2,729
29576,2012-05-04,WI,FOODS_2,797
29577,2012-05-05,WI,FOODS_2,1038
29578,2012-05-06,WI,FOODS_2,1014
29579,2012-05-07,WI,FOODS_2,656
29580,2012-05-08,WI,FOODS_2,902
